38.365278,-76.535900,2017-06-15,19:02:37
38.365283,-76.535935,2017-06-15,19:02:38
38.365286,-76.535970,2017-06-15,19:02:39
38.365290,-76.536001,2017-06-15,19:02:40
38.365293,-76.536036,2017-06-15,19:02:41
38.365298,-76.536068,2017-06-15,19:02:42
38.365303,-76.536101,2017-06-15,19:02:43
38.365308,-76.536136,2017-06-15,19:02:44
38.365311,-76.536168,2017-06-15,19:02:45
38.365315,-76.536201,2017-06-15,19:02:46
38.365318,-76.536233,2017-06-15,19:02:47
38.365323,-76.536265,2017-06-15,19:02:48
38.365326,-76.536295,2017-06-15,19:02:49
38.365331,-76.536323,2017-06-15,19:02:50
38.365336,-76.536353,2017-06-15,19:02:51
38.365340,-76.536385,2017-06-15,19:02:52
38.365343,-76.536416,2017-06-15,19:02:53
38.365345,-76.536448,2017-06-15,19:02:54
38.365350,-76.536483,2017-06-15,19:02:55
38.365355,-76.536516,2017-06-15,19:02:56
38.365360,-76.536551,2017-06-15,19:02:57
38.365365,-76.536583,2017-06-15,19:02:58
38.365368,-76.536616,2017-06-15,19:02:59
38.365371,-76.536650,2017-06-15,19:03:00
38.365375,-76.536683,2017-06-15,19:03:01
38.365380,-76.536715,2017-06-15,19:03:02
38.365383,-76.536746,2017-06-15,19:03:03
38.365386,-76.536778,2017-06-15,19:03:04
38.365390,-76.536808,2017-06-15,19:03:05
38.365395,-76.536838,2017-06-15,19:03:06
38.365400,-76.536870,2017-06-15,19:03:07
38.365401,-76.536903,2017-06-15,19:03:08
38.365405,-76.536935,2017-06-15,19:03:09
38.365406,-76.536965,2017-06-15,19:03:10
38.365410,-76.536995,2017-06-15,19:03:11
38.365413,-76.537026,2017-06-15,19:03:12
38.365415,-76.537061,2017-06-15,19:03:13
38.365418,-76.537095,2017-06-15,19:03:14
38.365423,-76.537126,2017-06-15,19:03:15
38.365428,-76.537150,2017-06-15,19:03:16
38.365440,-76.537158,2017-06-15,19:03:17
38.365455,-76.537148,2017-06-15,19:03:18
38.365471,-76.537130,2017-06-15,19:03:19
38.365491,-76.537110,2017-06-15,19:03:20
38.365511,-76.537090,2017-06-15,19:03:21
38.365533,-76.537071,2017-06-15,19:03:22
38.365553,-76.537060,2017-06-15,19:03:23
38.365563,-76.537048,2017-06-15,19:03:24
38.365566,-76.537035,2017-06-15,19:03:25
38.365570,-76.537013,2017-06-15,19:03:26
38.365568,-76.536985,2017-06-15,19:03:27
38.365566,-76.536955,2017-06-15,19:03:28
38.365565,-76.536930,2017-06-15,19:03:29
38.365563,-76.536905,2017-06-15,19:03:30
38.365560,-76.536878,2017-06-15,19:03:31
38.365556,-76.536848,2017-06-15,19:03:32
38.365553,-76.536816,2017-06-15,19:03:33
38.365551,-76.536783,2017-06-15,19:03:34
38.365548,-76.536750,2017-06-15,19:03:35
38.365545,-76.536716,2017-06-15,19:03:36
38.365540,-76.536685,2017-06-15,19:03:37
38.365535,-76.536651,2017-06-15,19:03:38
38.365531,-76.536618,2017-06-15,19:03:39
38.365526,-76.536586,2017-06-15,19:03:40
38.365523,-76.536558,2017-06-15,19:03:41
38.365518,-76.536530,2017-06-15,19:03:42
38.365515,-76.536496,2017-06-15,19:03:43
38.365511,-76.536465,2017-06-15,19:03:44
38.365506,-76.536431,2017-06-15,19:03:45
38.365503,-76.536398,2017-06-15,19:03:46
38.365500,-76.536363,2017-06-15,19:03:47
38.365495,-76.536330,2017-06-15,19:03:48
38.365491,-76.536295,2017-06-15,19:03:49
38.365486,-76.536260,2017-06-15,19:03:50
38.365481,-76.536226,2017-06-15,19:03:51
38.365476,-76.536196,2017-06-15,19:03:52
38.365473,-76.536168,2017-06-15,19:03:53
38.365470,-76.536138,2017-06-15,19:03:54
38.365465,-76.536106,2017-06-15,19:03:55
38.365460,-76.536073,2017-06-15,19:03:56
38.365455,-76.536040,2017-06-15,19:03:57
38.365450,-76.536006,2017-06-15,19:03:58
38.365445,-76.535975,2017-06-15,19:03:59
38.365441,-76.535940,2017-06-15,19:04:00
38.365436,-76.535906,2017-06-15,19:04:01
38.365433,-76.535873,2017-06-15,19:04:02
38.365430,-76.535841,2017-06-15,19:04:03
38.365425,-76.535806,2017-06-15,19:04:04
38.365423,-76.535773,2017-06-15,19:04:05
38.365418,-76.535740,2017-06-15,19:04:06
38.365415,-76.535706,2017-06-15,19:04:07
38.365411,-76.535675,2017-06-15,19:04:08
38.365406,-76.535641,2017-06-15,19:04:09
38.365403,-76.535608,2017-06-15,19:04:10
38.365398,-76.535575,2017-06-15,19:04:11
38.365395,-76.535543,2017-06-15,19:04:12
38.365390,-76.535510,2017-06-15,19:04:13
38.365386,-76.535478,2017-06-15,19:04:14
38.365381,-76.535446,2017-06-15,19:04:15
38.365378,-76.535415,2017-06-15,19:04:16
38.365373,-76.535381,2017-06-15,19:04:17
38.365368,-76.535353,2017-06-15,19:04:18
38.365363,-76.535325,2017-06-15,19:04:19
38.365358,-76.535295,2017-06-15,19:04:20
38.365353,-76.535263,2017-06-15,19:04:21
38.365348,-76.535230,2017-06-15,19:04:22
38.365345,-76.535196,2017-06-15,19:04:23
38.365345,-76.535168,2017-06-15,19:04:24
38.365355,-76.535148,2017-06-15,19:04:25
38.365376,-76.535133,2017-06-15,19:04:26
38.365400,-76.535123,2017-06-15,19:04:27
38.365425,-76.535116,2017-06-15,19:04:28
38.365451,-76.535110,2017-06-15,19:04:29
38.365475,-76.535105,2017-06-15,19:04:30
38.365495,-76.535108,2017-06-15,19:04:31
38.365511,-76.535128,2017-06-15,19:04:32
38.365521,-76.535153,2017-06-15,19:04:33
38.365526,-76.535183,2017-06-15,19:04:34
38.365528,-76.535218,2017-06-15,19:04:35
38.365530,-76.535253,2017-06-15,19:04:36
38.365533,-76.535288,2017-06-15,19:04:37
38.365536,-76.535325,2017-06-15,19:04:38
38.365540,-76.535360,2017-06-15,19:04:39
38.365545,-76.535395,2017-06-15,19:04:40
38.365548,-76.535430,2017-06-15,19:04:41
38.365551,-76.535465,2017-06-15,19:04:42
38.365555,-76.535496,2017-06-15,19:04:43
38.365558,-76.535528,2017-06-15,19:04:44
38.365561,-76.535560,2017-06-15,19:04:45
38.365563,-76.535593,2017-06-15,19:04:46
38.365566,-76.535626,2017-06-15,19:04:47
38.365570,-76.535660,2017-06-15,19:04:48
38.365575,-76.535695,2017-06-15,19:04:49
38.365580,-76.535728,2017-06-15,19:04:50
38.365585,-76.535761,2017-06-15,19:04:51
38.365586,-76.535796,2017-06-15,19:04:52
38.365590,-76.535830,2017-06-15,19:04:53
38.365593,-76.535861,2017-06-15,19:04:54
38.365596,-76.535895,2017-06-15,19:04:55
38.365600,-76.535928,2017-06-15,19:04:56
38.365601,-76.535961,2017-06-15,19:04:57
38.365605,-76.535993,2017-06-15,19:04:58
38.365610,-76.536025,2017-06-15,19:04:59
38.365613,-76.536060,2017-06-15,19:05:00
38.365618,-76.536095,2017-06-15,19:05:01
38.365621,-76.536130,2017-06-15,19:05:02
38.365625,-76.536163,2017-06-15,19:05:03
38.365628,-76.536191,2017-06-15,19:05:04
38.365633,-76.536221,2017-06-15,19:05:05
38.365638,-76.536250,2017-06-15,19:05:06
38.365640,-76.536276,2017-06-15,19:05:07
38.365641,-76.536305,2017-06-15,19:05:08
38.365645,-76.536336,2017-06-15,19:05:09
38.365648,-76.536368,2017-06-15,19:05:10
38.365651,-76.536396,2017-06-15,19:05:11
38.365656,-76.536430,2017-06-15,19:05:12
38.365660,-76.536463,2017-06-15,19:05:13
38.365665,-76.536496,2017-06-15,19:05:14
38.365670,-76.536530,2017-06-15,19:05:15
38.365673,-76.536565,2017-06-15,19:05:16
38.365678,-76.536596,2017-06-15,19:05:17
38.365681,-76.536626,2017-06-15,19:05:18
38.365685,-76.536655,2017-06-15,19:05:19
38.365688,-76.536683,2017-06-15,19:05:20
38.365691,-76.536713,2017-06-15,19:05:21
38.365695,-76.536745,2017-06-15,19:05:22
38.365698,-76.536776,2017-06-15,19:05:23
38.365701,-76.536808,2017-06-15,19:05:24
38.365705,-76.536840,2017-06-15,19:05:25
38.365706,-76.536868,2017-06-15,19:05:26
38.365710,-76.536898,2017-06-15,19:05:27
38.365713,-76.536928,2017-06-15,19:05:28
38.365718,-76.536956,2017-06-15,19:05:29
38.365726,-76.536968,2017-06-15,19:05:30
38.365740,-76.536970,2017-06-15,19:05:31
38.365760,-76.536958,2017-06-15,19:05:32
38.365781,-76.536940,2017-06-15,19:05:33
38.365801,-76.536921,2017-06-15,19:05:34
38.365821,-76.536898,2017-06-15,19:05:35
38.365843,-76.536881,2017-06-15,19:05:36
38.365858,-76.536868,2017-06-15,19:05:37
38.365865,-76.536858,2017-06-15,19:05:38
38.365865,-76.536850,2017-06-15,19:05:39
38.365866,-76.536828,2017-06-15,19:05:40
38.365866,-76.536800,2017-06-15,19:05:41
38.365866,-76.536771,2017-06-15,19:05:42
38.365866,-76.536741,2017-06-15,19:05:43
38.365863,-76.536710,2017-06-15,19:05:44
38.365860,-76.536680,2017-06-15,19:05:45
38.365856,-76.536651,2017-06-15,19:05:46
38.365853,-76.536623,2017-06-15,19:05:47
38.365850,-76.536593,2017-06-15,19:05:48
38.365846,-76.536561,2017-06-15,19:05:49
38.365843,-76.536530,2017-06-15,19:05:50
38.365841,-76.536500,2017-06-15,19:05:51
38.365838,-76.536470,2017-06-15,19:05:52
38.365833,-76.536438,2017-06-15,19:05:53
38.365830,-76.536403,2017-06-15,19:05:54
38.365826,-76.536370,2017-06-15,19:05:55
38.365821,-76.536338,2017-06-15,19:05:56
38.365818,-76.536305,2017-06-15,19:05:57
38.365813,-76.536273,2017-06-15,19:05:58
38.365810,-76.536240,2017-06-15,19:05:59
38.365805,-76.536208,2017-06-15,19:06:00
38.365800,-76.536175,2017-06-15,19:06:01
38.365796,-76.536143,2017-06-15,19:06:02
38.365791,-76.536111,2017-06-15,19:06:03
38.365788,-76.536078,2017-06-15,19:06:04
38.365783,-76.536043,2017-06-15,19:06:05
38.365778,-76.536010,2017-06-15,19:06:06
38.365773,-76.535976,2017-06-15,19:06:07
38.365768,-76.535943,2017-06-15,19:06:08
38.365761,-76.535910,2017-06-15,19:06:09
38.365756,-76.535876,2017-06-15,19:06:10
38.365751,-76.535841,2017-06-15,19:06:11
38.365746,-76.535810,2017-06-15,19:06:12
38.365741,-76.535776,2017-06-15,19:06:13
38.365738,-76.535745,2017-06-15,19:06:14
38.365735,-76.535713,2017-06-15,19:06:15
38.365731,-76.535681,2017-06-15,19:06:16
38.365728,-76.535648,2017-06-15,19:06:17
38.365725,-76.535616,2017-06-15,19:06:18
38.365721,-76.535583,2017-06-15,19:06:19
38.365718,-76.535551,2017-06-15,19:06:20
38.365715,-76.535518,2017-06-15,19:06:21
38.365710,-76.535485,2017-06-15,19:06:22
38.365706,-76.535451,2017-06-15,19:06:23
38.365703,-76.535420,2017-06-15,19:06:24
38.365700,-76.535390,2017-06-15,19:06:25
38.365695,-76.535360,2017-06-15,19:06:26
38.365691,-76.535326,2017-06-15,19:06:27
38.365690,-76.535295,2017-06-15,19:06:28
38.365685,-76.535261,2017-06-15,19:06:29
38.365680,-76.535228,2017-06-15,19:06:30
38.365675,-76.535193,2017-06-15,19:06:31
38.365670,-76.535161,2017-06-15,19:06:32
38.365666,-76.535130,2017-06-15,19:06:33
38.365663,-76.535100,2017-06-15,19:06:34
38.365665,-76.535078,2017-06-15,19:06:35
38.365676,-76.535063,2017-06-15,19:06:36
38.365696,-76.535051,2017-06-15,19:06:37
38.365716,-76.535040,2017-06-15,19:06:38
38.365736,-76.535031,2017-06-15,19:06:39
38.365758,-76.535026,2017-06-15,19:06:40
38.365783,-76.535021,2017-06-15,19:06:41
38.365806,-76.535018,2017-06-15,19:06:42
38.365825,-76.535030,2017-06-15,19:06:43
38.365836,-76.535053,2017-06-15,19:06:44
38.365841,-76.535083,2017-06-15,19:06:45
38.365845,-76.535113,2017-06-15,19:06:46
38.365846,-76.535146,2017-06-15,19:06:47
38.365850,-76.535176,2017-06-15,19:06:48
38.365851,-76.535206,2017-06-15,19:06:49
38.365853,-76.535238,2017-06-15,19:06:50
38.365858,-76.535271,2017-06-15,19:06:51
38.365861,-76.535306,2017-06-15,19:06:52
38.365866,-76.535341,2017-06-15,19:06:53
38.365870,-76.535375,2017-06-15,19:06:54
38.365875,-76.535406,2017-06-15,19:06:55
38.365880,-76.535440,2017-06-15,19:06:56
38.365883,-76.535473,2017-06-15,19:06:57
38.365886,-76.535506,2017-06-15,19:06:58
38.365890,-76.535540,2017-06-15,19:06:59
38.365895,-76.535573,2017-06-15,19:07:00
38.365898,-76.535606,2017-06-15,19:07:01
38.365903,-76.535641,2017-06-15,19:07:02
38.365905,-76.535675,2017-06-15,19:07:03
38.365908,-76.535708,2017-06-15,19:07:04
38.365911,-76.535740,2017-06-15,19:07:05
38.365915,-76.535771,2017-06-15,19:07:06
38.365918,-76.535803,2017-06-15,19:07:07
38.365921,-76.535838,2017-06-15,19:07:08
38.365925,-76.535871,2017-06-15,19:07:09
38.365928,-76.535901,2017-06-15,19:07:10
38.365930,-76.535933,2017-06-15,19:07:11
38.365933,-76.535965,2017-06-15,19:07:12
38.365936,-76.536000,2017-06-15,19:07:13
38.365940,-76.536031,2017-06-15,19:07:14
38.365943,-76.536065,2017-06-15,19:07:15
38.365948,-76.536096,2017-06-15,19:07:16
38.365951,-76.536128,2017-06-15,19:07:17
38.365955,-76.536160,2017-06-15,19:07:18
38.365958,-76.536191,2017-06-15,19:07:19
38.365963,-76.536221,2017-06-15,19:07:20
38.365965,-76.536251,2017-06-15,19:07:21
38.365968,-76.536281,2017-06-15,19:07:22
38.365971,-76.536311,2017-06-15,19:07:23
38.365975,-76.536341,2017-06-15,19:07:24
38.365978,-76.536373,2017-06-15,19:07:25
38.365981,-76.536405,2017-06-15,19:07:26
38.365986,-76.536438,2017-06-15,19:07:27
38.365991,-76.536471,2017-06-15,19:07:28
38.365996,-76.536505,2017-06-15,19:07:29
38.366001,-76.536538,2017-06-15,19:07:30
38.366005,-76.536571,2017-06-15,19:07:31
38.366010,-76.536606,2017-06-15,19:07:32
38.366013,-76.536641,2017-06-15,19:07:33
38.366018,-76.536673,2017-06-15,19:07:34
38.366021,-76.536706,2017-06-15,19:07:35
38.366025,-76.536740,2017-06-15,19:07:36
38.366028,-76.536766,2017-06-15,19:07:37
38.366031,-76.536786,2017-06-15,19:07:38
38.366038,-76.536795,2017-06-15,19:07:39
38.366051,-76.536791,2017-06-15,19:07:40
38.366068,-76.536780,2017-06-15,19:07:41
38.366088,-76.536765,2017-06-15,19:07:42
38.366110,-76.536748,2017-06-15,19:07:43
38.366131,-76.536731,2017-06-15,19:07:44
38.366153,-76.536718,2017-06-15,19:07:45
38.366170,-76.536705,2017-06-15,19:07:46
38.366181,-76.536688,2017-06-15,19:07:47
38.366185,-76.536665,2017-06-15,19:07:48
38.366188,-76.536636,2017-06-15,19:07:49
38.366190,-76.536606,2017-06-15,19:07:50
38.366190,-76.536575,2017-06-15,19:07:51
38.366188,-76.536545,2017-06-15,19:07:52
38.366185,-76.536513,2017-06-15,19:07:53
38.366180,-76.536485,2017-06-15,19:07:54
38.366175,-76.536460,2017-06-15,19:07:55
38.366170,-76.536431,2017-06-15,19:07:56
38.366168,-76.536401,2017-06-15,19:07:57
38.366166,-76.536373,2017-06-15,19:07:58
38.366163,-76.536345,2017-06-15,19:07:59
38.366161,-76.536313,2017-06-15,19:08:00
38.366158,-76.536280,2017-06-15,19:08:01
38.366151,-76.536246,2017-06-15,19:08:02
38.366146,-76.536213,2017-06-15,19:08:03
38.366141,-76.536180,2017-06-15,19:08:04
38.366136,-76.536150,2017-06-15,19:08:05
38.366131,-76.536120,2017-06-15,19:08:06
38.366128,-76.536090,2017-06-15,19:08:07
38.366123,-76.536058,2017-06-15,19:08:08
38.366120,-76.536026,2017-06-15,19:08:09
38.366115,-76.535993,2017-06-15,19:08:10
38.366111,-76.535960,2017-06-15,19:08:11
38.366106,-76.535928,2017-06-15,19:08:12
38.366103,-76.535896,2017-06-15,19:08:13
38.366098,-76.535863,2017-06-15,19:08:14
38.366093,-76.535830,2017-06-15,19:08:15
38.366090,-76.535796,2017-06-15,19:08:16
38.366083,-76.535765,2017-06-15,19:08:17
38.366080,-76.535733,2017-06-15,19:08:18
38.366076,-76.535703,2017-06-15,19:08:19
38.366073,-76.535670,2017-06-15,19:08:20
38.366070,-76.535638,2017-06-15,19:08:21
38.366066,-76.535611,2017-06-15,19:08:22
38.366063,-76.535588,2017-06-15,19:08:23
38.366060,-76.535561,2017-06-15,19:08:24
38.366058,-76.535530,2017-06-15,19:08:25
38.366055,-76.535496,2017-06-15,19:08:26
38.366050,-76.535461,2017-06-15,19:08:27
38.366046,-76.535428,2017-06-15,19:08:28
38.366043,-76.535395,2017-06-15,19:08:29
38.366038,-76.535361,2017-06-15,19:08:30
38.366035,-76.535330,2017-06-15,19:08:31
38.366030,-76.535301,2017-06-15,19:08:32
38.366028,-76.535278,2017-06-15,19:08:33
38.366025,-76.535251,2017-06-15,19:08:34
38.366020,-76.535221,2017-06-15,19:08:35
38.366016,-76.535188,2017-06-15,19:08:36
38.366011,-76.535155,2017-06-15,19:08:37
38.366006,-76.535120,2017-06-15,19:08:38
38.366003,-76.535086,2017-06-15,19:08:39
38.366000,-76.535053,2017-06-15,19:08:40
38.365995,-76.535020,2017-06-15,19:08:41
38.365990,-76.534993,2017-06-15,19:08:42
38.365990,-76.534976,2017-06-15,19:08:43
38.365988,-76.534971,2017-06-15,19:08:44
38.365986,-76.534975,2017-06-15,19:08:45
38.365981,-76.534983,2017-06-15,19:08:46
38.365978,-76.534991,2017-06-15,19:08:47
38.365966,-76.535016,2017-06-15,19:08:48
38.365950,-76.535046,2017-06-15,19:08:49
38.365930,-76.535086,2017-06-15,19:08:50
38.365903,-76.535135,2017-06-15,19:08:51
38.365871,-76.535195,2017-06-15,19:08:52
38.365836,-76.535263,2017-06-15,19:08:53
38.365796,-76.535340,2017-06-15,19:08:54
38.365753,-76.535421,2017-06-15,19:08:55
38.365705,-76.535505,2017-06-15,19:08:56
38.365655,-76.535591,2017-06-15,19:08:57
38.365603,-76.535676,2017-06-15,19:08:58
38.365550,-76.535765,2017-06-15,19:08:59
38.365496,-76.535856,2017-06-15,19:09:00
38.365443,-76.535948,2017-06-15,19:09:01
38.365390,-76.536040,2017-06-15,19:09:02
38.365336,-76.536128,2017-06-15,19:09:03
38.365285,-76.536210,2017-06-15,19:09:04
38.365236,-76.536286,2017-06-15,19:09:05
